,id,additionalIds,ril100,nr,name,weight,category,priceCategory,hasParking,hasBicycleParking,hasLocalPublicTransport,hasPublicFacilities,hasLockerSystem,hasTaxiRank,hasTravelNecessities,hasSteplessAccess,hasMobilityService,hasWiFi,hasTravelCenter,hasRailwayMission,hasDBLounge,hasLostAndFound,hasCarRental,federalState,ril100Identifiers,location.type,location.latitude,location.longitude,operator.type,operator.id,operator.name,regionalbereich.number,regionalbereich.name,regionalbereich.shortName,szentrale.number,szentrale.publicPhoneNumber,szentrale.name,stationManagement.number,stationManagement.name,productLine.type,productLine.segment,platforms
4110,8012817,[],LRMF,5412,Leipzig-Rückmarsdorf,52.45,6,6,False,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'LRMF', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.282668, 51.341871]}}]",location,51.341871,12.282668,operator,zweckverband-fur-den-nahverkehrsraum-leipzig,ZVNL,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,125,Leipzig,Zubringerbahnhof,Regionaler Zubringer,2.0
4111,8012819,[],WRZ,5417,Rüdnitz,38.3,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'WRZ', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.63634, 52.717704]}}]",location,52.717704,13.63634,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,107,Potsdam,Zubringerbahnhof,ländlicher Zubringer,2.0
4112,8012823,[],DRUG,5437,Ruppertsgrün,21.45,6,6,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DRUG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.176392, 50.575023]}}]",location,50.575023,12.176392,operator,zweckverband-opnv-vogtland,ZVV,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,115,Chemnitz,Zubringerbahnhof,ländlicher Zubringer,2.0
4113,8012824,[],WRU,5444,Ruthenbeck,34.4,7,7,False,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WRU', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.711168, 53.545245]}}]",location,53.545245,11.711168,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,16,Schwerin,Zubringerbahnhof,ländlicher Zubringer,1.0
4114,8012826,[],USAE,5516,Sättelstädt,27.9,6,6,False,False,False,False,False,False,False,no,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'USAE', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.480338, 50.945914]}}]",location,50.945914,10.480338,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,139,Erfurt,Zubringerbahnhof,Regionaler Zubringer,2.0
4115,8012830,[],LSAD,5465,Sachsendorf (b Calbe),26.75,6,6,True,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen-Anhalt,"[{'rilIdentifier': 'LSAD', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.865517, 51.870054]}}]",location,51.870054,11.865517,operator,nahverkehrsservice-sachsen-anhalt-gmbh,NASA,2,RB Südost,RB Südost,59,0391/5491055,Magdeburg Hbf,77,Magdeburg,Zubringerbahnhof,ländlicher Zubringer,2.0
4116,8012831,[],BSAH,5466,Sachsenhausen (Nordb),31.7,6,6,True,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'BSAH', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.251867, 52.772269]}}]",location,52.772269,13.251867,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,107,Potsdam,Zubringerbahnhof,ländlicher Zubringer,2.0
4117,8012832,[],WSAG,5469,Sagard,30.25,7,7,True,True,True,False,False,False,True,yes,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WSAG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.564956, 54.524379]}}]",location,54.524379,13.564956,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,ländlicher Zubringer,1.0
4118,8012835,[],WSAM,5490,Samtens,24.9,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WSAM', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.290177, 54.354116]}}]",location,54.354116,13.290177,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,ländlicher Zubringer,2.0
4119,8012839,[],WSAF,5500,Sandförde,18.3,6,6,False,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WSAF', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.971273, 53.563981]}}]",location,53.563981,13.971273,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,ländlicher Zubringer,2.0
4120,8012840,[],WSAN,5501,Sandhagen (b Bad Doberan),22.7,7,7,True,True,True,False,False,False,False,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WSAN', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.740909, 54.052785]}}]",location,54.052785,11.740909,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,ländlicher Zubringer,1.0
4121,8012841,[],WSTZ,5506,Sanitz (b Rostock),25.85,6,6,True,True,True,False,False,False,False,yes,Nur nach Voranmeldung unter 030 65 21 28 88 (Ortstarif),False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WSTZ', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.376588, 54.07506]}}]",location,54.07506,12.376588,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,Regionaler Zubringer,2.0
4122,8012843,[],WSZ,5513,Sassnitz,33.9,6,6,True,True,True,False,False,True,True,yes,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WSZ', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.637909, 54.516284]}}]",location,54.516284,13.637909,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,ländlicher Zubringer,1.0
4123,8012852,[],USCK,5536,Schalkau,19.4,7,7,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'USCK', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.001731, 50.400554]}}]",location,50.400554,11.001731,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,115,Chemnitz,Zubringerbahnhof,Regionaler Zubringer,1.0
4124,8012854,[],USKM,8054,Schalkau-Mitte,11.9,7,7,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'USKM', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.008687, 50.396618]}}]",location,50.396618,11.008687,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,115,Chemnitz,Zubringerbahnhof,Regionaler Zubringer,1.0
4125,8012855,[],BSH,5546,Wendisch-Rietz,25.05,7,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'BSH', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.009652, 52.206826]}}]",location,52.206826,14.009652,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,94,Cottbus,Zubringerbahnhof,ländlicher Zubringer,1.0
4126,8012856,[],WST,5547,Scharstorf,17.65,7,7,True,True,True,False,False,False,False,partial,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WST', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.245847, 53.970079]}}]",location,53.970079,12.245847,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,15,Rostock,Zubringerbahnhof,Regionaler Zubringer,2.0
4127,8012862,[],LSIS,5566,Schierstedt,31.2,7,7,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen-Anhalt,"[{'rilIdentifier': 'LSIS', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.521195, 51.751526]}}]",location,51.751526,11.521195,operator,nahverkehrsservice-sachsen-anhalt-gmbh,NASA,2,RB Südost,RB Südost,59,0391/5491055,Magdeburg Hbf,77,Magdeburg,Zubringerbahnhof,ländlicher Zubringer,2.0
4128,8012864,[],DSWK,5572,Schirgiswalde-Kirschau,29.9,6,6,False,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DSWK', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.4267654, 51.0795664]}}]",location,51.0795664,14.4267654,operator,zweckverband-verkehrsverbund-oberlausitz-niederschlesien,ZVON,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Zubringerbahnhof,Regionaler Zubringer,1.0
4129,8012867,[],LSP,5576,Schkopau,56.85,6,5,True,True,False,False,False,False,False,no,no,False,False,False,False,False,False,Sachsen-Anhalt,"[{'rilIdentifier': 'LSP', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.9920975, 51.3889934]}}]",location,51.3889934,11.9920975,operator,nahverkehrsservice-sachsen-anhalt-gmbh,NASA,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,73,Halle (Saale),Zubringerbahnhof,Regionaler Zubringer,4.0
4130,8012869,[],DGRA,8019,Görlitz-Rauschwalde,59.85,6,6,True,False,False,False,False,False,False,no,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DGRA', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.93601, 51.149078]}}]",location,51.149078,14.93601,operator,zweckverband-verkehrsverbund-oberlausitz-niederschlesien,ZVON,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Zubringerbahnhof,ländlicher Zubringer,2.0
4131,8012870,[],BSFE,5583,Schleife,33.05,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'BSFE', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.5321012, 51.5354316]}}]",location,51.5354316,14.5321012,operator,zweckverband-verkehrsverbund-oberlausitz-niederschlesien,ZVON,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Zubringerbahnhof,Regionaler Zubringer,2.0
4132,8012881,[],USMS,5605,Schmalkalden Fachhochschule,37.85,6,6,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'USMS', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.463487, 50.716422]}}]",location,50.716422,10.463487,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,139,Erfurt,Zubringerbahnhof,ländlicher Zubringer,1.0
4133,8012888,[],DSMI,5614,Schmilka-Hirschmühle,57.2,6,6,False,False,True,False,False,False,False,partial,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DSMI', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.228419, 50.889918]}}]",location,50.889918,14.228419,operator,verkehrsbund-oberelbe-gmbh,VVO,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Zubringerbahnhof,ländlicher Zubringer,2.0
4134,8012889,[],DSM,5618,Schmölln (Thür),53.6,6,6,False,False,True,True,False,True,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'DSM', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.354899, 50.898319]}}]",location,50.898319,12.354899,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,115,Chemnitz,Zubringerbahnhof,ländlicher Zubringer,2.0
4135,8012890,[],DSML,5617,Schmölln (Oberlausitz),22.25,6,6,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DSML', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.227957, 51.119755]}}]",location,51.119755,14.227957,operator,zweckverband-verkehrsverbund-oberlausitz-niederschlesien,ZVON,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Zubringerbahnhof,Regionaler Zubringer,1.0
4136,8012895,[],BSB,5626,Schneeberg (Mark),26.3,7,7,False,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'BSB', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.329917, 52.164558]}}]",location,52.164558,14.329917,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,94,Cottbus,Zubringerbahnhof,ländlicher Zubringer,1.0
4137,8012897,[],BSNZ,5634,Luckaitztal,23.7,6,6,False,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'BSNZ', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.001704, 51.685047]}}]",location,51.685047,14.001704,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,94,Cottbus,Zubringerbahnhof,ländlicher Zubringer,1.0
4138,8012898,[],DSN,5635,Schöna,22.6,5,5,False,False,True,False,False,False,False,partial,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DSN', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.234719, 50.875903]}}]",location,50.875903,14.234719,operator,verkehrsbund-oberelbe-gmbh,VVO,2,RB Südost,RB Südost,53,0351/4611055,Dresden,118,Dresden,Zubringerbahnhof,ländlicher Zubringer,2.0
4139,8012899,[],USU,5636,Schönau (Hörsel),29.35,6,6,True,False,False,False,False,False,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'USU', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.429779, 50.94522]}}]",location,50.94522,10.429779,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,139,Erfurt,Zubringerbahnhof,ländlicher Zubringer,2.0
4140,8012902,[],WSBG,5639,Schönberg (Meckl),28.3,6,6,False,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Mecklenburg-Vorpommern,"[{'rilIdentifier': 'WSBG', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.92787, 53.85338]}}]",location,53.85338,10.92787,operator,verkehrsgesellschaft-mecklenburg-vorpommern-mbh,VMV,1,RB Ost,RB Ost,69,0381/2401055,Rostock Hbf,16,Schwerin,Zubringerbahnhof,ländlicher Zubringer,3.0
4141,8012903,[],BSBD,5641,Schönborn (b Doberlug),28.85,6,6,True,False,True,False,False,False,False,partial,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'BSBD', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [13.468048, 51.602008]}}]",location,51.602008,13.468048,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,94,Cottbus,Zubringerbahnhof,ländlicher Zubringer,2.0
4142,8012907,[],LSBE,5649,Schönebeck-Bad Salzelmen,36.45,6,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen-Anhalt,"[{'rilIdentifier': 'LSBE', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [11.723627, 51.998364]}}]",location,51.998364,11.723627,operator,nahverkehrsservice-sachsen-anhalt-gmbh,NASA,2,RB Südost,RB Südost,59,0391/5491055,Magdeburg Hbf,77,Magdeburg,Zubringerbahnhof,ländlicher Zubringer,4.0
4143,8012908,[],DSCK,5651,Schöneck (Vogtl),34.2,7,6,True,True,True,False,False,False,False,yes,no,False,False,False,False,False,False,Sachsen,"[{'rilIdentifier': 'DSCK', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [12.343357, 50.395988]}}]",location,50.395988,12.343357,operator,zweckverband-opnv-vogtland,ZVV,2,RB Südost,RB Südost,55,0341/9681055,Leipzig Hbf,115,Chemnitz,Zubringerbahnhof,ländlicher Zubringer,1.0
4144,8012914,[],BSOE,5660,Schönfließ Dorf,11.75,6,6,False,False,False,False,False,False,False,partial,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'BSOE', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.472814, 52.437028]}}]",location,52.437028,14.472814,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,94,Cottbus,Zubringerbahnhof,Regionaler Zubringer,2.0
4145,8012918,[],WSCN,5670,Schönow (Uckermark),14.1,7,7,False,False,True,False,False,False,False,yes,no,False,False,False,False,False,False,Brandenburg,"[{'rilIdentifier': 'WSCN', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [14.153814, 53.184946]}}]",location,53.184946,14.153814,operator,verkehrsverbund-berlin-brandenburg-gmbh-fur-brandenburg,VBB,1,RB Ost,RB Ost,67,0331/2357520,Potsdam,107,Potsdam,Zubringerbahnhof,ländlicher Zubringer,1.0
4146,8012919,[],USCS,5671,Schönstedt,15.6,6,6,True,True,False,False,False,False,False,yes,no,False,False,False,False,False,False,Thüringen,"[{'rilIdentifier': 'USCS', 'isMain': True, 'hasSteamPermission': True, 'steamPermission': 'unrestricted', 'geographicCoordinates': {'type': 'Point', 'coordinates': [10.585823, 51.120752]}}]",location,51.120752,10.585823,operator,thuringer-landesamt-fur-bau-und-verkehr,TLBV,2,RB Südost,RB Südost,50,0361/3001055,Erfurt Hbf,139,Erfurt,Zubringerbahnhof,ländlicher Zubringer,1.0
